id,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,MASS_MED_GAL,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err,NUMBER,ALPHA_J2000,DELTA_J2000,zcosmos_row,sky_sep_arcsec,zcosmos_file,zcosmos_original_file,zcosmos_object_id,zcosmos_alpha,zcosmos_delta,zcosmos_snr,zcosmos_reference,zcosmos_redshift,delta_redshift_chimera_minus_zcosmos
082618.74+191752.9_980249_0.1,980249,0.7885000109672546,0.1,1.0,10.0902,10.0902,0.000573399243876338,0.00017695299175102264,0.005204295739531517,0.0001236767857335508,0.006513605825603008,0.00010759295400930569,0.01234186626970768,0.00039534320239908993,,,0.030986495316028595,0.005272917915135622,0.03622652590274811,0.005983807146549225,0.04385806620121002,0.0011787782423198223,0.052024517208337784,0.0021073478274047375,980249,149.99804951358735,2.792895835542484,6845,0.016502969701591815,ADP.2015-10-15T12_51_22.723.fits,zCOSMOS_BRIGHT_DR3_000846575_ZCMRa30_M2_Q2_13_4.fits,846575,149.998047,2.792892,2.346072596573241,2009ApJS..184..218L,,
022944.02-084355.8_527001_0.1,527001,0.6263999938964844,0.1,8.0,10.0029,10.0029,0.005982888396829367,0.00015651258581783623,0.0172105822712183,0.00021343235857784748,0.02100435644388199,0.00017093183123506606,0.026778142899274826,0.0004279619606677443,,,,,0.0670599639415741,0.008227336220443249,0.05958253890275955,0.001315835164859891,0.06972187012434006,0.0022661611437797546,527001,150.16061431101195,2.1009923782101567,194,0.016676022173192105,ADP.2015-10-15T12_44_51.997.fits,zCOSMOS_BRIGHT_DR3_000818271_ZCMRa54_M2_Q2_15_1.fits,818271,150.160614,2.100997,6.350174632558657,2009ApJS..184..218L,,
022944.02-084355.8_496531_0.003,496531,0.6211000084877014,0.003,119.0,10.9026,10.9026,0.00013309164205566049,1.7963393474929035e-05,0.003595511894673109,6.754141941200942e-05,0.00972237903624773,8.920736581785604e-05,0.01792329177260399,6.938683509360999e-05,,,,,0.06006952375173569,0.0008575655519962311,0.053869519382715225,0.00021366385044530034,0.036444634199142456,0.00021210568957030773,496531,150.2870831642359,2.0533496657555186,12931,0.017177431502742462,ADP.2015-10-15T12_55_59.527.fits,zCOSMOS_BRIGHT_DR3_000817689_ZCMRa63_M1_Q2_9_1.fits,817689,150.287079,2.053352,3.931253104544934,2009ApJS..184..218L,,
033248.49-001012.3_427688_0.3,427688,0.3107999861240387,0.3,7.0,9.20822,9.20822,0.004899755120277405,0.0006335428333841264,0.04202202335000038,0.0008801071671769023,0.028554029762744904,0.0005296627641655505,0.0663415789604187,0.001800056081265211,0.11782477796077728,0.011599641293287277,0.15685811638832092,0.016294682398438454,0.27371400594711304,0.028454698622226715,0.29220566153526306,0.007732173427939415,0.33598506450653076,0.009232505224645138,427688,150.55026534051754,1.9437373939405411,6140,0.01769131148170348,ADP.2015-10-15T12_50_43.790.fits,zCOSMOS_BRIGHT_DR3_000809999_ZCMRa92_M2_Q3_6_3.fits,809999,150.550262,1.943741,2.497733683821338,2009ApJS..184..218L,,
082059.54+223003.7_259971_0.0003,259971,0.8058000206947327,0.0003,17.0,7.64749,7.64749,0.004041684791445732,4.880232154391706e-05,0.009199795313179493,0.00011018414807040244,0.010511999949812889,9.754241909831762e-05,0.013021214865148067,7.982456008903682e-05,,,0.015598569996654987,0.0007222497370094061,0.012989177368581295,0.0011100292904302478,0.015778962522745132,0.0003330591134727001,0.011336910538375378,0.0003838390111923218,259971,149.4614444708666,1.674960497035436,14696,0.01773374742291452,ADP.2015-10-15T12_57_27.780.fits,zCOSMOS_BRIGHT_DR3_000808562_ZCMRa11_M2_Q4_12_1.fits,808562,149.461441,1.674957,3.161073970882525,2009ApJS..184..218L,,
074516.29+340457.4_613486_0.3,613486,0.776199996471405,0.3,103.0,9.93246,9.93246,0.0045201764442026615,0.00047087535494938493,0.017422569915652275,0.000354154035449028,0.018412739038467407,0.0002922779822256416,0.02973683923482895,0.001138916821219027,,,0.09266673773527145,0.025721469894051552,,,0.12068653851747513,0.003877346869558096,0.14911243319511414,0.006498696282505989,613486,150.03659546348118,2.2308913432439486,1676,0.018137451749675543,ADP.2015-10-15T12_46_23.070.fits,zCOSMOS_BRIGHT_DR3_000825180_ZCMRa46_M2_Q1_12_1.fits,825180,150.036591,2.230889,3.270112986717657,2009ApJS..184..218L,,
074700.19+285608.5_353648_0.001,353648,0.266400009393692,0.001,24.0,9.84384,9.84384,0.000870764721184969,3.332905180286616e-05,0.007958891801536083,0.00010317975102225319,0.01235444750636816,0.00010401236067991704,0.019481750205159187,8.426020212937146e-05,0.03201749175786972,0.0001396135485265404,,,0.05725451931357384,0.0007866764208301902,0.03483006730675697,0.00021192185522522777,0.031148312613368034,0.0002129109197994694,353648,149.77770004645888,1.8252916148266844,7194,0.018210901121951954,ADP.2015-10-15T12_51_32.550.fits,zCOSMOS_BRIGHT_DR3_000813470_ZCMRa32_M2_Q4_1_1.fits,813470,149.777695,1.825292,4.302428845586763,2009ApJS..184..218L,,
031935.52+002416.1_371390_0.03,371390,0.6963000297546387,0.03,2.0,10.5196,10.5196,0.002478976733982563,8.614108810434118e-05,0.004493806976824999,8.510392217431217e-05,0.008779648691415787,8.612818783149123e-05,0.014043271541595459,0.00017001715605147183,0.025865264236927032,0.0020756637677550316,0.03509906679391861,0.0023538838140666485,,,0.04989444091916084,0.0005111234495416284,0.04525313526391983,0.0007852881099097431,371390,150.38792906477155,1.8544452291765625,13714,0.018433693367750966,ADP.2015-10-15T12_56_41.227.fits,zCOSMOS_BRIGHT_DR3_000810784_ZCMRa63_M1_Q1_19_1.fits,810784,150.387924,1.854446,2.992002899236206,2009ApJS..184..218L,,
083406.94+350602.9_792533_1,792533,0.46540001034736633,1.0,1.0,10.997,10.997,0.004895435646176338,0.0010934951715171337,0.08596798777580261,0.0013751733349636197,0.06793176382780075,0.0009589807596057653,0.1445959061384201,0.0034709954634308815,0.44677335023880005,0.04498821869492531,0.6155011057853699,0.061932213604450226,1.029630422592163,0.07573504745960236,1.2554152011871338,0.030800295993685722,2.3968708515167236,0.05360997095704079,792533,150.72350657450968,2.4981623515163953,372,0.018553877974141146,ADP.2015-10-15T12_45_04.167.fits,zCOSMOS_BRIGHT_DR3_000835587_ZCMRa97_M1_Q2_6_1.fits,835587,150.723511,2.498165,6.462789153842613,2009ApJS..184..218L,,
023342.57-074325.8_810885_0.0003,810885,0.4544999897480011,0.0003,1643.0,9.34009,9.34009,0.002230042824521661,3.816817843471654e-05,0.006180093623697758,9.229362331097946e-05,0.007561718113720417,8.598944987170398e-05,0.010210230015218258,8.422132668783888e-05,0.010347903706133366,0.000116437062388286,0.010769572108983994,0.0007698173867538571,0.012413742020726204,0.000998256029561162,0.008421635255217552,0.0001331561361439526,0.008075768128037453,0.00014456937788054347,810885,149.75148513424233,2.528748459781468,8422,0.018567404892006478,ADP.2015-10-15T12_52_45.017.fits,zCOSMOS_BRIGHT_DR3_000840826_ZCMRa19_M1_Q1_20_1.fits,840826,149.75148,2.528749,3.499638161477278,2009ApJS..184..218L,,
015420.27+124055.5_283380_0.03,283380,0.4767000079154968,0.03,245.0,9.35168,9.35168,0.003932584542781115,8.211470412788913e-05,0.00878911279141903,0.00013008808309677988,0.009611251763999462,0.00010026466770796105,0.012314056977629662,0.0001646137679927051,0.014745879918336868,0.0019392918329685926,,,,,0.03180451691150665,0.0006810603081248701,0.042319152504205704,0.001040418166667223,283380,149.72688084833803,1.715240286661073,3769,0.018651010819629416,ADP.2015-10-15T12_48_19.987.fits,zCOSMOS_BRIGHT_DR3_000807389_ZCMRa11_M2_Q1_2_3.fits,807389,149.726883,1.715245,5.812990367003581,2009ApJS..184..218L,,
090451.91+285643.7_548887_0.03,548887,0.6883000135421753,0.03,123.0,10.5973,10.5973,0.0032294688280671835,7.15852074790746e-05,0.007939698174595833,9.588758257450536e-05,0.013037758879363537,0.000107857100374531,0.019695181399583817,0.00015759952657390386,,,0.05129247531294823,0.0019463365897536278,0.07594150304794312,0.0025379438884556293,0.09658601880073547,0.0006765268044546247,0.08867638558149338,0.0010282954899594188,548887,149.9355601639691,2.132870845420647,11177,0.01865218386412166,ADP.2015-10-15T12_54_37.667.fits,zCOSMOS_BRIGHT_DR3_000825692_ZCMRa45_M1_Q4_6_2.fits,825692,149.935562,2.132866,3.161439450413906,2009ApJS..184..218L,,
143323.68+252619.2_798667_0.03,798667,0.61080002784729,0.03,1.0,9.48495,9.48495,0.0017152676591649652,6.298784865066409e-05,0.0054905004799366,8.146872278302908e-05,0.005947350990027189,7.57773668738082e-05,0.00858262274414301,0.00015702621021773666,,,0.019226450473070145,0.001974571729078889,0.02472253516316414,0.0023055621422827244,0.08047588169574738,0.0017208772478625178,0.14440566301345825,0.0028719299007207155,798667,150.5737472801678,2.511904032679431,4656,0.018693515718291157,ADP.2015-10-15T12_49_17.383.fits,zCOSMOS_BRIGHT_DR3_000836347_ZCMRa87_M2_Q2_2_1.fits,836347,150.573746,2.511899,2.147828767783791,2009ApJS..184..218L,,
033305.96+005735.9_555209_0.0001,555209,0.31520000100135803,0.0001,492.0,10.2918,10.2918,0.002726007718592882,2.644882260938175e-05,0.016997672617435455,0.00015047259512357414,0.025035137310624123,0.00014100069529376924,0.041066430509090424,7.87882599979639e-05,,,0.08096412569284439,0.0006366713787429035,,,0.060571588575839996,0.0002742045617196709,0.059807948768138885,0.00035710446536540985,555209,149.94759611374593,2.1428649099034964,9781,0.018875067975929513,ADP.2015-10-15T12_53_47.023.fits,zCOSMOS_BRIGHT_DR3_000825648_ZCMRa44_M2_Q3_22_1.fits,825648,149.947601,2.142863,7.614618960325698,2009ApJS..184..218L,,
075114.93+353950.0_523458_0.3,523458,0.7350999712944031,0.3,3.0,10.9279,10.9279,0.015211684629321098,0.0004805692587979138,0.027763471007347107,0.00039619189919903874,0.0356154702603817,0.0003120900073554367,0.05109158903360367,0.0009856999386101961,0.10168411582708359,0.017017902806401253,0.14943812787532806,0.019156528636813164,,,0.3306805491447449,0.0057240696623921394,0.3520987033843994,0.008910639211535454,523458,150.03616184171904,2.094133861121982,10170,0.01896345597314428,ADP.2015-10-15T12_54_03.127.fits,zCOSMOS_BRIGHT_DR3_000818891_ZCMRa55_M1_Q4_22_1.fits,818891,150.036163,2.094139,5.400512853044209,2009ApJS..184..218L,,
173050.72+315815.0_932105_0.3,932105,0.6790000200271606,0.3,8.0,10.3507,10.3507,0.007480768021196127,0.00042275714804418385,0.0627259761095047,0.0007835108553990722,0.049156539142131805,0.00041664758464321494,0.08839721232652664,0.00149968930054456,0.08394749462604523,0.01831996440887451,,,0.155128613114357,0.025255747139453888,0.2576044201850891,0.005769754759967327,0.42851781845092773,0.009649277664721012,932105,149.97571277749054,2.7127754149317393,18326,0.0192541729768222,ADP.2015-10-15T13_00_44.717.fits,zCOSMOS_BRIGHT_DR3_000846694_ZCMRa59_M1_Q3_10_1.fits,846694,149.975708,2.712773,3.325529248991482,2009ApJS..184..218L,,
075217.84+193542.2_618049_0.003,618049,0.12269999831914902,0.003,12.0,8.14331,8.14331,0.005599386058747768,6.17202022112906e-05,0.01379973255097866,0.00016443486674688756,0.010046644136309624,9.88855172181502e-05,0.012217462062835693,0.00015402855933643878,0.011971800588071346,0.0002812436141539365,0.013725604861974716,0.0007944468525238335,0.01936938799917698,0.0009538945159874856,0.03550295904278755,0.0007951601874083281,0.057889919728040695,0.0010940622305497527,618049,150.11000498910929,2.2378702861548585,11139,0.01961302165530589,ADP.2015-10-15T12_54_36.163.fits,zCOSMOS_BRIGHT_DR3_000824796_ZCMRa46_M1_Q1_11_1.fits,824796,150.110001,2.237874,2.58686721851692,2009ApJS..184..218L,,
083237.43+365613.9_497074_0.03,497074,0.2612999975681305,0.03,10.0,9.30908,9.30908,0.00791721697896719,0.00013629092427436262,0.015462908893823624,0.0001831479457905516,0.018598048016428947,0.00017863097309600562,0.023797329515218735,0.00024383635900449008,0.02799602597951889,0.0015269158175215125,0.03379201516509056,0.0021395892836153507,0.041558828204870224,0.0023484150879085064,0.0371958464384079,0.0006419138517230749,0.04593271762132645,0.0009589557885192335,497074,149.58309870922483,2.0543674745445526,764,0.019736104778782924,ADP.2015-10-15T12_45_30.637.fits,zCOSMOS_BRIGHT_DR3_000820687_ZCMRa15_M1_Q4_33_2.fits,820687,149.583099,2.054362,4.713017785223382,2009ApJS..184..218L,,
170819.20+374554.2_422475_0.1,422475,0.5776000022888184,0.1,4.0,9.49835,9.49835,0.01546723023056984,0.000287439237581566,0.0254087932407856,0.00026305756182409823,0.023344039916992188,0.000262085028225556,0.023832667618989944,0.000469617429189384,0.029339825734496117,0.006390471011400223,,,0.042362868785858154,0.007764842361211777,0.03953384608030319,0.0010509580606594682,0.0594564713537693,0.0018773442134261131,422475,149.87388887627935,1.9355206850142457,9597,0.01978785580908504,ADP.2015-10-15T12_53_39.547.fits,zCOSMOS_BRIGHT_DR3_000813087_ZCMRa42_M1_Q3_7_2.fits,813087,149.873886,1.935516,1.558940798363011,2009ApJS..184..218L,,
084634.30+313058.2_520944_0.03,520944,0.3822000026702881,0.03,3.0,9.42448,9.42448,0.0033497121185064316,8.652736869407818e-05,0.007207680493593216,9.703075920697302e-05,0.00884922780096531,0.00010447809472680092,0.012252073734998703,0.00016691470227669924,,,,,0.03432312607765198,0.002698850352317095,0.08686107397079468,0.0018750684102997184,0.12756575644016266,0.0027768195141106844,520944,150.0167844510491,2.0914973271190576,10763,0.02051763899456321,ADP.2015-10-15T12_54_22.493.fits,zCOSMOS_BRIGHT_DR3_000818966_ZCMRa44_M1_Q2_39_1.fits,818966,150.016785,2.091503,4.019552530339702,2009ApJS..184..218L,,
080544.13+113040.2_427027_0.3,427027,0.2054000049829483,0.3,3.0,8.30005,8.30005,0.05130400136113167,0.001031890045851469,0.10906559973955154,0.0016733624506741762,0.08062932640314102,0.0008581117144785821,0.0964113250374794,0.0020600284915417433,0.21851152181625366,0.02042657509446144,0.22698986530303955,0.028269942849874496,0.3289889395236969,0.03125251084566116,0.4545491635799408,0.011797090992331505,0.512119710445404,0.01332224253565073,427027,149.72578615747494,1.943319717434432,2183,0.020540466983682153,ADP.2015-10-15T12_46_47.990.fits,zCOSMOS_BRIGHT_DR3_000813699_ZCMRa34_M2_Q4_18_1.fits,813699,149.725784,1.943325,3.19391800999,2009ApJS..184..218L,,
160249.32+250441.0_416386_0.0003,416386,0.2653000056743622,0.0003,13.0,8.6012,8.6012,0.0008095516241155565,2.628534275572747e-05,0.002884574932977557,6.792545173084363e-05,0.0034619064535945654,5.915850852034055e-05,0.004068589769303799,6.584748916793615e-05,0.004272450227290392,0.00017367274267598987,,,,,0.0029416431207209826,4.5271746785147116e-05,0.002629956230521202,9.566561493556947e-05,416386,150.01650608679552,1.9261628279786458,15113,0.02058672259203941,ADP.2015-10-15T12_57_56.177.fits,zCOSMOS_BRIGHT_DR3_000812485_ZCMRa43_M1_Q1_4_1.fits,812485,150.01651,1.926167,3.320433599047908,2009ApJS..184..218L,,
080045.45+390412.7_496327_0.1,496327,0.6773999929428101,0.1,1591.0,10.7121,10.7121,0.011564631946384907,0.0002358470665058121,0.017129991203546524,0.0002327613765373826,0.02214035764336586,0.0003156109305564314,0.029718708246946335,0.0004348855291027576,0.04604712873697281,0.005951221566647291,,,0.07530476897954941,0.006774475798010826,0.10279491543769836,0.0016241472912952304,0.11892329156398773,0.0027586945798248053,496327,150.0133875654915,2.0528013627839576,912,0.020615189322210833,ADP.2015-10-15T12_45_35.307.fits,zCOSMOS_BRIGHT_DR3_000818983_ZCMRa53_M1_Q3_10_1.fits,818983,150.013382,2.0528,5.125014940246465,2009ApJS..184..218L,,
080844.12+385053.4_279063_0.03,279063,0.7558000087738037,0.03,23.0,9.41352,9.41352,0.006947568152099848,0.0001285448670387268,0.008767586201429367,0.00012068352225469425,0.01153521053493023,0.00011301199992885813,0.011834136210381985,0.00019383379549253732,0.016806552186608315,0.002417609328404069,0.01650913991034031,0.002962997416034341,0.014374226331710815,0.0025670696049928665,0.021431464701890945,0.0005120167625136673,0.03633658587932587,0.0009422135772183537,279063,149.69655315963743,1.708831630707486,9518,0.02084235436450721,ADP.2015-10-15T12_53_37.847.fits,zCOSMOS_BRIGHT_DR3_000807508_ZCMRa21_M1_Q4_3_1.fits,807508,149.696548,1.708829,1.729038285049798,2009ApJS..184..218L,,
080202.78+101943.1_608503_1,608503,0.21040000021457672,1.0,2.0,10.4018,10.4018,0.043639879673719406,0.0015348208835348487,0.34938234090805054,0.0037840574514120817,0.2626313865184784,0.002882695756852627,0.4224199056625366,0.007751021068543196,0.7828068733215332,0.05805796757340431,1.463448405265808,0.09738855808973312,2.747032880783081,0.10100965946912766,6.6491804122924805,0.15881571173667908,10.990453720092773,0.22342538833618164,608503,150.77062797408385,2.2199964816492073,13105,0.02103665034534618,ADP.2015-10-15T12_56_09.963.fits,zCOSMOS_BRIGHT_DR3_000821641_ZCMRa95_M2_Q2_20_1.fits,821641,150.77063,2.219991,26.22402747714171,2009ApJS..184..218L,,
174233.83+544131.9_563544_0.1,563544,0.7134000062942505,0.1,1.0,9.66448,9.66448,0.012990269809961319,0.0002963151200674474,0.01754910871386528,0.00030430228798650205,0.021033775061368942,0.00023162143770605326,0.021048687398433685,0.0004467250546440482,,,,,0.050469785928726196,0.00828356109559536,0.03687833249568939,0.0008109432528726757,0.05154494196176529,0.0013319861609488726,563544,149.59325010416572,2.1570262196878094,11748,0.0211838143089509,ADP.2015-10-15T12_55_13.477.fits,zCOSMOS_BRIGHT_DR3_000827425_ZCMRa24_M1_Q3_11_3.fits,827425,149.593246,2.157022,3.153032483029135,2009ApJS..184..218L,,
075217.84+193542.2_565249_0.03,565249,0.12399999797344208,0.03,1.0,9.23331,9.23331,0.061704814434051514,0.0005808782880194485,0.15286408364772797,0.001514848554506898,0.11890048533678055,0.0007906505488790572,0.1434764266014099,0.0013258125400170684,0.14741572737693787,0.002538901986554265,0.1694003790616989,0.00304666580632329,0.225518599152565,0.004428795538842678,0.3945167362689972,0.007945363409817219,0.6085059642791748,0.01093238964676857,565249,149.94734039004584,2.156149669206945,1816,0.02121502660757234,ADP.2015-10-15T12_46_26.353.fits,zCOSMOS_BRIGHT_DR3_000825649_ZCMRa46_M1_Q4_40_1.fits,825649,149.947342,2.156144,16.28184203167977,2009ApJS..184..218L,,
143830.02+013106.9_860155_1,860155,0.7329000234603882,1.0,9.0,10.8,10.8,0.0350925475358963,0.002044605789706111,0.04068072885274887,0.001481869607232511,0.04883758723735809,0.0009528903756290674,0.0603024922311306,0.004509772639721632,,,0.33149874210357666,0.07294589281082153,0.440240740776062,0.09687331318855286,0.23972459137439728,0.010631837882101536,0.3196561336517334,0.021296903491020203,860155,149.78553210164344,2.602474728285776,519,0.02123472453631997,ADP.2015-10-15T12_45_17.817.fits,zCOSMOS_BRIGHT_DR3_000840691_ZCMRa20_M2_Q1_25_1.fits,840691,149.785538,2.602475,3.600287276247172,2009ApJS..184..218L,,
152735.81+343236.4_391243_0.1,391243,0.8276000022888184,0.1,2.0,10.1915,10.1915,0.0009060887387022376,0.00012118034646846354,0.00730136688798666,0.00011768448166549206,0.008063001558184624,0.00010103915701620281,0.01746544986963272,0.0003719108353834599,,,0.04475628584623337,0.007107204291969538,0.05340878665447235,0.0073021468706429005,0.1369517594575882,0.0027584789786487818,0.19390888512134552,0.004319599363952875,391243,150.05483011079954,1.884770141883549,15692,0.021589032062235558,ADP.2015-10-15T12_58_35.353.fits,zCOSMOS_BRIGHT_DR3_000812312_ZCMRa43_M1_Q1_13_1.fits,812312,150.054825,1.884767,4.430599497292271,2009ApJS..184..218L,,
025119.79-004831.7_754336_0.1,754336,0.5526999831199646,0.1,1.0,10.4517,10.4517,0.002672235481441021,0.0002036874502664432,0.02095900848507881,0.0002106994652422145,0.029884690418839455,0.00017505329742562026,0.048925165086984634,0.00039881147677078843,,,0.10728521645069122,0.007337817922234535,0.1500762403011322,0.008961740881204605,0.2099374383687973,0.0036909186746925116,0.3554406464099884,0.007095709443092346,754336,150.42346718646533,2.4405220373332512,8959,0.02162280014574307,ADP.2015-10-15T12_53_10.757.fits,zCOSMOS_BRIGHT_DR3_000830068_ZCMRa78_M2_Q1_11_3.fits,830068,150.423462,2.440519,3.661126594556096,2009ApJS..184..218L,,
